model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
google/gemma-3-4b-it,negation,21,delta_token_aligned,1500,-0.09475493924110628,0.0002377982501377145,-0.1397899888407564,-0.04714825134957396,-0.05090090916936038,0.04872181682583172,-0.1069435342197545,-0.03733859747135628,0.00045605143862027434,0.054568434844931527
google/gemma-3-4b-it,negation,22,delta_cos,1500,0.006565005165023861,0.7994551317175326,-0.04499334692806205,0.0492370818031902,0.06751448748746107,0.00890630667765195,0.0021368629651506753,0.11632321472179917,0.8081134905447983,0.011335299407920663
google/gemma-3-4b-it,negation,22,delta_frob,1500,0.021220972837285045,0.4114799306702913,-0.03224718190024474,0.06512577032290938,0.0638312658601361,0.013412099196471936,0.0002450900467276194,0.11377955256711783,0.45719992296699036,0.0162570899351175
google/gemma-3-4b-it,negation,22,delta_l2,1500,0.07579569030344943,0.0033104810843555244,0.030844607798866056,0.12223857670706709,0.09802461742178936,0.00014325903984496998,0.04947915072734164,0.1510231457943592,0.004956870072831802,0.0002460891481999484
google/gemma-3-4b-it,negation,22,delta_token_aligned,1500,-0.07991312008241107,0.0019522871975026642,-0.12460783984262307,-0.031859546901788556,-0.05794273297675076,0.024824223103882208,-0.10106255987947803,-0.04358412958686614,0.002970871822286663,0.029082771837184176
google/gemma-3-4b-it,negation,23,delta_cos,1500,-0.002721200123580052,0.9161346188310959,-0.05324506572815417,0.0410525462779723,0.06802062417120049,0.008406696722430362,0.0009233368383261039,0.12041273616874526,0.916134618831096,0.010748288046942929
google/gemma-3-4b-it,negation,23,delta_frob,1500,0.008518912922511862,0.741651585021082,-0.04678072976964763,0.05327651741237978,0.0659866068339657,0.01057899960812157,-0.0002469900950301027,0.11645249943693162,0.7578921306784778,0.013173815369103148
google/gemma-3-4b-it,negation,23,delta_l2,1500,0.0709036638287357,0.006009622159742922,0.026092119678225036,0.1178746027013351,0.08267067864968983,0.0013523190616310668,0.028543817348015386,0.13960366842800143,0.008673681467670197,0.0019209706267401666
google/gemma-3-4b-it,negation,23,delta_token_aligned,1500,-0.09386732923823159,0.0002721349062883975,-0.1383781615826127,-0.04693998400110892,-0.056601926124057816,0.028371337133870897,-0.0972197194281948,-0.041918305562725584,0.0005023318026790254,0.03282634048547046
google/gemma-3-4b-it,negation,24,delta_cos,1500,-0.012921126663251228,0.6170491872132289,-0.06381040914276728,0.029324192218070425,0.0587962153000755,0.02277193004051866,-0.005853811296365989,0.10749412303767607,0.6519764996969966,0.026790505930021954
google/gemma-3-4b-it,negation,24,delta_frob,1500,-0.00941593851722403,0.7155729293059125,-0.06191504752655463,0.03799457261941596,0.04982730252967498,0.053682112832981896,-0.015245071990288416,0.09968552800903242,0.7393373439323082,0.059411033965355464
google/gemma-3-4b-it,negation,24,delta_l2,1500,0.06936205753254672,0.007201530457980959,0.022032639352633786,0.11425821124432972,0.10431588669477597,5.169764959155554e-05,0.05127255352457631,0.15731271527584859,0.010183982465831659,9.103988607317956e-05
google/gemma-3-4b-it,negation,24,delta_token_aligned,1500,-0.10010705995661827,0.00010289718231184738,-0.1451797514152913,-0.054917190444797474,-0.0742029606568403,0.004034684081738682,-0.10236390319063923,-0.051602377626181285,0.00020579436462369476,0.005379578775651576
google/gemma-3-4b-it,negation,25,delta_cos,1500,0.0031698692648840193,0.9023712159247487,-0.050894960203291616,0.04797180379965753,0.07792730097226322,0.0025261709188926606,0.01206422383744646,0.12520598505044764,0.9056055213581707,0.003450379791658268
google/gemma-3-4b-it,negation,25,delta_frob,1500,0.008814735670641193,0.7330168078652238,-0.046191212932233806,0.056768962150253344,0.07075589417061484,0.0061156386063920725,0.007098589069594781,0.11948408017208091,0.7518121106309988,0.007927679674952686
google/gemma-3-4b-it,negation,25,delta_l2,1500,0.07051866758874238,0.006289357994890236,0.02392640766618107,0.11626006365016842,0.1072239406542736,3.164340941238751e-05,0.05494366935044438,0.15803471570611777,0.00903087301830393,5.753347165888638e-05
google/gemma-3-4b-it,negation,25,delta_token_aligned,1500,-0.08659099003744215,0.0007874581522164195,-0.13142883209264639,-0.03742047019321034,-0.06995101666591029,0.006723189399774018,-0.0988051827937985,-0.04518013717319543,0.0012969898977682204,0.008675083096482603
google/gemma-3-4b-it,negation,26,delta_cos,1500,0.027317628143733577,0.2903644329260658,-0.02907341920464313,0.0734305419679096,0.09013173148560834,0.0004740755646069336,0.02420429836564076,0.1375571100735206,0.33049610251747324,0.0007214193374453338
google/gemma-3-4b-it,negation,26,delta_frob,1500,0.03135076862358866,0.22494020554330207,-0.024861133398772283,0.07920729260582313,0.08406703604768663,0.0011182213052242764,0.01961087465191687,0.12964241220692443,0.25812810472182207,0.0016222899764911781
google/gemma-3-4b-it,negation,26,delta_l2,1500,0.08089345581058811,0.0017155097759668928,0.03042694114050046,0.12841041758066882,0.11574648852312713,6.982616206272625e-06,0.06419201569869819,0.16774271331458523,0.0026248237009329507,1.3483672674181618e-05
google/gemma-3-4b-it,negation,26,delta_token_aligned,1500,-0.07841659221382453,0.0023719903937865733,-0.1229291555444726,-0.0306968731142584,-0.06598059232611453,0.010586101635886459,-0.09219472280923373,-0.04386651602134271,0.003590039514920219,0.013173815369103148
