model,phenomenon,layer,metric,spearman_ci_lo,spearman_ci_hi,pearson_ci_lo,pearson_ci_hi
google/gemma-3-4b-it,role_reversal,16,delta_cos,0.10719327195238604,0.2095927533413438,0.1203168608046104,0.22993893980879548
google/gemma-3-4b-it,role_reversal,16,delta_frob,0.11901414873591835,0.2155759030155491,0.12685631872274516,0.2344344263420592
google/gemma-3-4b-it,role_reversal,16,delta_l2,0.11891605512755568,0.22117880377441734,0.15862724575182083,0.283705188533415
google/gemma-3-4b-it,role_reversal,16,delta_token_aligned,-0.010291760929498048,0.09180306429475237,-0.02505263307874491,0.08703876403307792
google/gemma-3-4b-it,role_reversal,17,delta_cos,0.10994008918739949,0.21355795612503584,0.09691755567552715,0.2050649754388125
google/gemma-3-4b-it,role_reversal,17,delta_frob,0.11431144792878409,0.2197981509427482,0.11076071959259813,0.22156286283846907
google/gemma-3-4b-it,role_reversal,17,delta_l2,0.10675808345503048,0.2134213193893604,0.14372558523830983,0.26654347870493494
google/gemma-3-4b-it,role_reversal,17,delta_token_aligned,-0.004175162792441825,0.0947077646740988,-0.01836229111858165,0.08648595291733766
google/gemma-3-4b-it,role_reversal,18,delta_cos,0.11722040366997588,0.22029783591844343,0.1109869649290405,0.21799170054305905
google/gemma-3-4b-it,role_reversal,18,delta_frob,0.12004190206630928,0.2239371265038265,0.12335169937591246,0.23166741900619348
google/gemma-3-4b-it,role_reversal,18,delta_l2,0.105202381551582,0.21156299639967166,0.15791941454128902,0.27904799692663984
google/gemma-3-4b-it,role_reversal,18,delta_token_aligned,-0.0064029079659638985,0.096507810212435,-0.026245264961029465,0.07911294418048265
google/gemma-3-4b-it,role_reversal,19,delta_cos,0.11822522119020716,0.21988931076892548,0.11007204425249985,0.21874076611837667
google/gemma-3-4b-it,role_reversal,19,delta_frob,0.1234318776531693,0.224754791191493,0.12632947998271396,0.23752146724058554
google/gemma-3-4b-it,role_reversal,19,delta_l2,0.12707866858258654,0.2348890481112577,0.1644725787411627,0.2869198119906244
google/gemma-3-4b-it,role_reversal,19,delta_token_aligned,-0.00043198812183005945,0.0993831050429496,-0.023147930388957627,0.08685462818284971
google/gemma-3-4b-it,role_reversal,20,delta_cos,0.1499137217443586,0.25218414245926846,0.14129355972693072,0.2553648420242699
google/gemma-3-4b-it,role_reversal,20,delta_frob,0.14953718769312072,0.25243521305636074,0.15667267550814198,0.26826024340239174
google/gemma-3-4b-it,role_reversal,20,delta_l2,0.11300925543217522,0.2196234812581448,0.14628740000244253,0.2720111957755741
google/gemma-3-4b-it,role_reversal,20,delta_token_aligned,0.015121068152997172,0.11302738227995988,-0.01288365074569172,0.0948741751051684
google/gemma-3-4b-it,role_reversal,21,delta_cos,0.15943401028651194,0.26271385992088964,0.14880395713599703,0.2566789637113688
google/gemma-3-4b-it,role_reversal,21,delta_frob,0.1612773369998885,0.2635211920435653,0.16427790946829882,0.27150562888615737
