model,phenomenon,layer,metric,n,spearman_rho,spearman_p,spearman_ci_lo,spearman_ci_hi,pearson_r,pearson_p,pearson_ci_lo,pearson_ci_hi,spearman_q,pearson_q
bert-base-uncased,attachment,7,delta_cos,30,-0.13171654325581716,0.48779619669829855,-0.4237929154443968,0.20809233478289227,-0.20003380736530624,0.2892203255578706,-0.48052507158951624,0.18862591355854819,1.0,1.0
bert-base-uncased,attachment,7,delta_frob,30,-0.13193903741672225,0.48705491734310796,-0.4300011647514216,0.2402820976142652,-0.21582919614429336,0.25201127625678155,-0.5118663871155877,0.19483791115142082,1.0,1.0
bert-base-uncased,attachment,7,delta_l2,30,-0.05606852854808434,0.768542181030219,-0.35783228926355665,0.24976902183711577,-0.13943505609879198,0.46242039499663323,-0.4219365341403876,0.2317165786408209,1.0,1.0
bert-base-uncased,attachment,7,delta_token_aligned,30,0.1891200367693321,0.31687129211125886,-0.20833983581494364,0.5104667752306484,0.04279963859347062,0.8223177425887145,-0.28467509080523085,0.45952948133852917,1.0,1.0
bert-base-uncased,attachment,8,delta_cos,30,-0.09589498335009662,0.6142019460172089,-0.42894072539906897,0.25407791677636143,-0.13695965723742634,0.47048189800918283,-0.42598546458816117,0.2674164239864427,1.0,1.0
bert-base-uncased,attachment,8,delta_frob,30,-0.12437423594594899,0.5125775631550273,-0.4511516632002289,0.24695430818534517,-0.14335824278440268,0.4497946587211748,-0.4309824260151091,0.278146999819742,1.0,1.0
bert-base-uncased,attachment,8,delta_l2,30,-0.09278006509742527,0.6258061394395176,-0.4162291168485509,0.2437236884899784,-0.07201648858372088,0.7052958290209395,-0.3580363374432808,0.3047744366919596,1.0,1.0
bert-base-uncased,attachment,8,delta_token_aligned,30,0.1755478929541212,0.3534631676128757,-0.24694298371958207,0.5445439829981465,0.054012349781970566,0.7768134392096391,-0.2690466146804296,0.49079864787644606,1.0,1.0
bert-base-uncased,attachment,9,delta_cos,30,0.0453888088246397,0.8117541415360113,-0.32619034400146163,0.3987960002136759,-0.047589957582347554,0.8027989645011614,-0.3666023111758281,0.30647122569744584,1.0,1.0
bert-base-uncased,attachment,9,delta_frob,30,-0.05050617452545692,0.7909723697342426,-0.4085003211778965,0.3335113412890808,-0.08466297586965839,0.6564540082295789,-0.39904005456994784,0.3080947519160637,1.0,1.0
bert-base-uncased,attachment,9,delta_l2,30,0.0716431198114411,0.7067565761095926,-0.30138351250118495,0.4114762649973915,0.019058513672117517,0.920375249864148,-0.27041019463242333,0.35392311212912686,1.0,1.0
bert-base-uncased,attachment,9,delta_token_aligned,30,0.110579597969833,0.5607537625436555,-0.2963979741981155,0.535497322988509,0.03583996075605124,0.8508590565922441,-0.28861851163525476,0.48605183190603074,1.0,1.0
bert-base-uncased,attachment,10,delta_cos,30,0.05918344680075569,0.7560595796286106,-0.3514633721724312,0.41983013196557845,-0.0002017111144690277,0.9991559425193671,-0.35820598309655716,0.38313818323531074,1.0,1.0
bert-base-uncased,attachment,10,delta_frob,30,0.010234731401634443,0.9571923273298819,-0.3711604959859554,0.3692818249311393,-0.04747057780255367,0.8032840340029999,-0.39243824488823903,0.35268795146764137,1.0,1.0
bert-base-uncased,attachment,10,delta_l2,30,0.08098787456945514,0.6705158471772515,-0.29563660774222417,0.42725585773696034,0.029863156728827417,0.8755193642050579,-0.3168370364250808,0.3929235621600265,1.0,1.0
